kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dendrocalamus,Dendrocalamus giganteus,22.53333,88.36667,0.9156976744186046,0.4678899082568807,0.3103448275862069,0.326555472263868,0.7896253602305475,0.7578288100208769,0.4441260744985673,0.8808933002481389,0.7572115384615384,0.8553054662379421,0.8484848484848485,0.2357234864748819,0.1834570519618239,0.0919540229885057,0.4538461538461538,0.2063492063492063,0.1525423728813559,0.1219174286505957,0.012372834753918,0.1670670536005996,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0040521494009866,0.5959494424753751
Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Machilus,Machilus edulis,0.0,0.0,0.9496021220159152,0.2212389380530973,0.6617647058823529,0.0677602758877807,0.7051671732522796,0.9543726235741444,0.1174785100286533,0.8473118279569892,0.9377510040160644,0.8146964856230032,0.9830866807610994,0.3390455315333266,0.360948905109489,0.0222222222222222,0.6027397260273972,0.3411833971151015,0.0457516339869281,0.0698985343855693,0.3685964181591004,0.277625542658333,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0066272613290345,0.628858723695008
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica,16.928082,73.519096,0.9351851851851852,0.1401869158878504,0.3902439024390244,0.2375682868749124,0.6,0.8933333333333333,0.2083333333333333,0.8535714285714285,0.7575757575757576,0.7853403141361257,0.9096989966555185,0.1168552198195617,0.0821806346623271,0.1463414634146341,0.4296875,0.0912092447379281,0.1463414634146341,0.0392316017316017,0.0047276464542651,0.0753198163300013,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0179224579370885,0.5984072520465734
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia jainii,15.932505,74.011483,0.9243697478991596,0.5714285714285714,0.5,0.2824908858015568,0.8950437317784257,0.8108651911468813,0.4955223880597015,0.8568232662192393,0.8375,0.8942307692307693,0.8947368421052632,0.0907343329488658,0.0693877551020408,0.0425531914893617,0.4962406015037593,0.0863142907990745,0.0696517412935323,0.032606030889924,0.0058272632674297,0.0568262589075798,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0859671302149178,0.5965526266542172
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Delonix,Delonix regia,17.420782,78.550853,0.8050139275766016,0.2982456140350877,0.8571428571428571,0.0634605850272682,0.5617283950617284,0.828,0.1656976744186046,0.7651162790697674,0.815845824411135,0.6476510067114094,0.865934065934066,0.2891414141414141,0.1901913875598086,0.2564102564102564,0.3259259259259259,0.2226696194886249,0.3025830258302583,0.0792584631918323,0.0524044389642416,0.2806441075306009,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.1755908419497784,0.5927147436134409
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Thespesia,Thespesia populnea,12.981147,80.185485,0.946927374301676,0.175438596491228,0.9791666666666666,0.0339527875439477,0.6801242236024845,0.964,0.075801749271137,0.8870192307692307,0.9288793103448276,0.815068493150685,0.9912087912087912,0.4632795961569776,0.2278177458033573,0.2692307692307692,0.2900763358778626,0.2905896607431341,0.3985239852398524,0.2032552600238189,0.240082219938335,0.394888454607751,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0043338986244582,0.6324454059268453
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Peltophorum,Peltophorum pterocarpum,21.016835,75.566146,0.9439775910364144,0.1696428571428571,0.9375,0.0388215587742634,0.6997084548104956,0.9698189134808852,0.0597014925373134,0.8523489932885906,0.9291666666666668,0.8108974358974359,0.9846491228070176,0.4098423683198769,0.2910204081632653,0.4680851063829787,0.3609022556390977,0.3141128314646734,0.5422885572139303,0.1363079186075018,0.2857440166493236,0.3028486030363229,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0017383059418457,0.6461675530813769
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis gigantea,10.584245,76.031277,0.8873239436619719,0.7410714285714286,0.391304347826087,0.5684371807967313,0.9145569620253164,0.6869918699186992,0.7190332326283988,0.9357798165137616,0.85625,0.931740614334471,0.7741228070175439,0.0488273740868896,0.0686960098724804,0.0,0.8947368421052632,0.0703632887189292,0.0353535353535353,0.0424123559696003,0.0025348542458808,0.0269238497086598,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0769673704414587,0.6064430097918808
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna vexillata,30.333,78.05,0.7670807453416149,0.6330275229357798,0.42,0.4847025495750708,0.784375,0.623608017817372,0.6542056074766355,0.8530066815144766,0.568,0.7762711864406779,0.6885245901639344,0.1852781683068889,0.2055698057896665,0.4571428571428571,0.656,0.2039337474120083,0.5147058823529411,0.1372993389990557,0.0298713235294117,0.1691375392273563,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1388286334056399,0.5694198129626943
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Nerium,Nerium oleander,32.881721,75.177338,0.8981481481481481,0.2336448598130841,0.8292682926829268,0.0338622839331255,0.5280373831775701,0.9366666666666666,0.1076388888888889,0.7670250896057348,0.8631178707224335,0.6720430107526881,0.9698996655518396,0.770012941393973,0.7519125683060109,0.0,0.6953125,0.7601635795044503,0.0182926829268292,0.0873129009265858,0.7326732673267327,0.4610656624680777,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0047549378200438,0.6685885116210314
