kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,Heliotropium curassavicum,16.597765,80.619986,0.971830985915493,0.375,0.5,0.2394279877425945,0.8639240506329114,0.9105691056910568,0.338368580060423,0.918552036199095,0.9083333333333332,0.924914675767918,0.9451754385964912,0.1180315263360246,0.090497737556561,0.0638297872340425,0.4736842105263157,0.1070745697896749,0.0757575757575757,0.0402059328266732,0.010984368398817,0.0811916634701444,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.0051823416506717,0.4905723156729806
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ziziphus,Ziziphus glabrata,22.53333,88.36667,0.9,0.4678899082568807,0.4090909090909091,0.3203139776811046,0.7623762376237624,0.7218225419664268,0.4441260744985673,0.9125964010282775,0.7262872628726287,0.835820895522388,0.8126801152737753,0.2242882045322486,0.1724879097259538,0.1,0.4538461538461538,0.1944383138380048,0.1636363636363636,0.1219174286505957,0.0121012101210121,0.1670670536005996,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0046483427647534,0.4619126154509888
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Xanthosoma,Xanthosoma sagittifolium,18.143792,83.458421,0.9395973154362416,0.9690721649484536,0.4054054054054054,0.5258215962441315,0.993485342019544,0.7469879518072289,0.8287937743190662,0.892,0.956989247311828,0.9633699633699634,0.864406779661017,0.0862135922330097,0.0578324225865209,0.0333333333333333,0.7155172413793104,0.0770833333333333,0.0434782608695652,0.0701754385964912,0.0060797117766268,0.0344981238273921,0.9518072185330858,0.9759036379916722,1.0,0.25,0.0432022932022932,0.5264778571376962
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia hypericifolia,19.952825,73.755013,0.9476744186046512,0.8660714285714286,0.5319148936170213,0.3917220235053653,0.9652996845425869,0.7392241379310345,0.676829268292683,0.9580246913580248,0.9166666666666666,0.9540636042402828,0.8620689655172413,0.0772399588053553,0.0779376498800959,0.0,0.8837209302325582,0.0880452342487883,0.0148514851485148,0.0140788415124698,0.0006166495375128,0.0425404589686215,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0055237719471296,0.504216828272406
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla,10.981531,76.736988,0.8431372549019608,0.5535714285714286,0.75,0.148187945687213,0.7346938775510204,0.8108651911468813,0.3313432835820895,0.7884187082405345,0.8458333333333333,0.7467948717948718,0.8671023965141612,0.0706811263318112,0.0598977355734112,0.0212765957446808,0.3582089552238806,0.0569482288828337,0.0597014925373134,0.0220405261286882,0.0141519250780437,0.0585416058618412,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.149968394437421,0.4698609442957765
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia tetraphylla,12.999903,80.238049,0.9375,0.2429906542056074,0.86,0.0606931060044477,0.6884735202492211,0.939622641509434,0.1296296296296296,0.8075,0.9280155642023348,0.821656050955414,0.9753593429158112,0.7393324156916724,0.7223587223587223,0.0,0.7063492063492064,0.7060204953031597,0.043010752688172,0.090945194598888,0.6865118577075099,0.6791722588095759,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0184488626186638,0.5645004163859867
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha indica,20.219027,85.52236,0.8467966573816156,0.5526315789473685,0.7346938775510204,0.1529995042141795,0.7191358024691358,0.8,0.3546511627906977,0.7976744186046512,0.8394004282655246,0.7416107382550335,0.8725274725274725,0.1019921436588103,0.0610047846889952,0.0128205128205128,0.362962962962963,0.0825447956512985,0.040590405904059,0.0314347125201504,0.0131524866420057,0.0694452450952134,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1706056129985229,0.4680333810227536
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum chinense,12.320124,76.612706,0.7638888888888888,0.4766355140186916,0.7317073170731707,0.1304902238594502,0.5581395348837209,0.7833333333333333,0.2916666666666667,0.6666666666666666,0.7613636363636364,0.5752688172043011,0.8394648829431438,0.068766404199475,0.0346232179226069,0.0277777777777777,0.3984375,0.024793388429752,0.0609756097560975,0.0534568781183178,0.0108941418293936,0.058693676145955,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2860277980980248,0.4728599529582268
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Pedaliaceae,Pedalium,Pedalium murex,14.625171,77.6121,0.9270833333333334,0.5607476635514018,0.46,0.340344699777613,0.8354037267080745,0.769811320754717,0.5373134328358209,0.8980099502487562,0.8054474708171206,0.8710691823899371,0.8583162217659137,0.1252758274824473,0.1063049853372434,0.0681818181818181,0.492063492063492,0.1183081928423543,0.1589743589743589,0.0645404793357237,0.0065483734685255,0.1087427579105899,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0041196489342647,0.4653229159645197
Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex sikkimensis,0.0,0.0,0.8956743002544529,0.5966386554621849,0.3676470588235294,0.3066244293301034,0.8704225352112676,0.7585551330798479,0.5628571428571428,0.8329764453961456,0.7971887550200804,0.861764705882353,0.8609406952965235,0.1422169106662683,0.1414509660955158,0.0333333333333333,0.6686390532544378,0.1429832303618711,0.0310457516339869,0.0570784829140067,0.0056226572261557,0.0999600036919668,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0949826989619377,0.4799922453533106
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Triticum,Triticum aestivum,31.06,78.11,0.6692111959287532,0.3445378151260504,0.25,0.4400447218857728,0.5661971830985916,0.6045627376425855,0.4857142857142857,0.7259100642398287,0.642570281124498,0.6205882352941177,0.6298568507157464,0.1359426351956976,0.1068173532628509,0.0944444444444444,0.4437869822485207,0.1098852603706972,0.2042483660130719,0.0865565152084115,0.0456059975010412,0.1287111958896102,0.9156626180703354,0.0,0.6666666666666666,0.0,0.2877162629757785,0.5234481846965843
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus benjamina,21.170838,81.329555,0.8865546218487395,0.5794392523364486,0.4390243902439024,0.3007361963190184,0.8571428571428571,0.7715877437325905,0.5204081632653061,0.8166666666666667,0.7310344827586207,0.8340807174887892,0.8584905660377359,0.1108893956670467,0.0834001603849238,0.024390243902439,0.5846153846153846,0.1212675198049969,0.036144578313253,0.0396868250539956,0.0032881216605014,0.0614466026755347,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1525471432592175,0.48631941459034184
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Withania,Withania somnifera,33.664093,75.17199,0.6145833333333334,0.5514018691588785,0.34,0.6524277242401779,0.5683229813664596,0.5245283018867924,0.6686567164179105,0.5298507462686567,0.6011673151750972,0.6415094339622641,0.5297741273100616,0.0799398194583751,0.0469208211143695,0.6590909090909091,0.0555555555555555,0.0452528837622005,0.5692307692307692,0.0237601357722044,0.0471060414026193,0.1134453135805504,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.2973311839512806,0.5315294273274977
Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Cordyline,Cordyline fruticosa,20.257319,85.779466,0.9415584415584416,0.4444444444444444,0.5306122448979592,0.2390314769975786,0.7896551724137931,0.8222222222222222,0.4006514657980456,0.897196261682243,0.7925531914893617,0.8482490272373541,0.9002493765586035,0.1421772151898734,0.1225854383358098,0.0930232558139534,0.4692307692307692,0.1346239761727475,0.2135416666666666,0.0479817212490479,0.0113029182079736,0.1229331526926748,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0106548279689234,0.4735536732079143
