longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
78.5,12.066667,0.9791666666666666,0.5957446808510638,0.78,0.13985812883435583,0.8429319371727748,0.925531914893617,0.281437125748503,0.92,0.9094202898550725,0.9173553719008265,0.95,0.14987942867742535,0.09941520467836257,0.17142857142857143,0.352,0.09637426900584796,0.15168539325842698,0.07228915662650602,0.048954895489548955,0.12153341506245652,0.800000011920929,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.05021459227467811
79.58567,13.719703,1.0,0.5212765957446809,0.6,0.20034509202453987,0.900523560209424,0.9343971631205674,0.3323353293413174,0.9435294117647058,0.9148550724637681,0.9669421487603306,0.9574074074074074,0.16935633463179373,0.10154173312068049,0.08571428571428572,0.352,0.10713450292397661,0.12359550561797752,0.06533827618164968,0.07975797579757976,0.13279878068983797,0.949999988079071,0.0,0.6666666666666666,0.0,0.01759656652360515
91.100531,26.783445,0.9009216589861752,0.4787234042553192,0.52,0.31192484662576686,0.7146596858638743,0.7890070921985816,0.3652694610778443,0.9482352941176471,0.7663043478260869,0.8677685950413223,0.837037037037037,0.5869040994249676,0.4029771398192451,0.2857142857142857,0.504,0.4502923976608187,0.25842696629213485,0.6436515291936978,0.012376237623762377,0.6551804115171797,0.574999988079071,0.592592588231942,0.6666666666666666,0.4166666666666667,0.013161659513590844
78.456726,22.593363,0.9308755760368663,0.7659574468085106,0.44,0.36713957055214724,0.9554973821989529,0.7960992907801419,0.6287425149700598,0.9105882352941177,0.9112318840579711,0.9641873278236914,0.8648148148148148,0.22463364867371546,0.21158958001063263,0.11428571428571428,0.864,0.24444444444444444,0.11235955056179775,0.051899907321594066,0.007425742574257425,0.18783340512242802,0.987500011920929,1.0,1.0,0.25,0.06051502145922747
78.315264,30.150082,0.7949308755760369,0.6276595744680851,0.4,0.43414493865030673,0.7486910994764397,0.6897163120567376,0.5718562874251497,0.851764705882353,0.8369565217391305,0.7933884297520661,0.725925925925926,0.3973288814691152,0.3758639021796917,0.3142857142857143,0.816,0.400233918128655,0.449438202247191,0.39990732159406855,0.036303630363036306,0.39369139524866636,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.1072961373390558
77.621299,13.003412,0.8870967741935484,0.648936170212766,0.76,0.10966257668711657,0.7643979057591623,0.8546099290780141,0.31137724550898205,0.8447058823529412,0.8568840579710145,0.8126721763085399,0.8944444444444445,0.13466889259877574,0.08399787347155768,0.02857142857142857,0.408,0.09263157894736843,0.06741573033707865,0.05838739573679333,0.018976897689768978,0.12381962161624864,0.7749999761581421,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.1317596566523605
77.697311,13.407308,0.8847926267281107,0.6382978723404256,0.74,0.1267254601226994,0.7670157068062827,0.851063829787234,0.3203592814371258,0.8423529411764706,0.855072463768116,0.8154269972451791,0.8870370370370371,0.1335559265442404,0.08665603402445508,0.02857142857142857,0.44,0.0968421052631579,0.05056179775280899,0.04958294717330862,0.015401540154015401,0.10781617573970378,0.7749999761581421,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.13662374821173104
77.93763,10.275135,0.9769585253456221,0.5,0.86,0.09806365030674846,0.8089005235602095,0.9485815602836879,0.20359281437125748,0.9270588235294117,0.9166666666666666,0.9008264462809917,0.9629629629629629,0.12743461324429606,0.09144072301967039,0.4,0.352,0.08654970760233918,0.25280898876404495,0.060704355885078776,0.05638063806380638,0.10642457175043901,0.949999988079071,0.0,0.6666666666666666,0.0,0.046494992846924176
74.80202,26.448399,0.9170506912442397,0.851063829787234,0.42,0.4999041411042945,0.9214659685863874,0.7322695035460993,0.6976047904191617,0.9647058823529412,0.8623188405797102,0.9614325068870524,0.8055555555555556,0.06789092932665554,0.07921318447634237,0.0,1.0,0.08233918128654971,0.011235955056179775,0.08665430954587582,0.0008250825082508251,0.051953215599218054,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.065379113018598
78.250251,30.424225,0.6405529953917051,0.2978723404255319,0.32,0.3709739263803681,0.49214659685863876,0.6170212765957447,0.40119760479041916,0.6894117647058824,0.625,0.5840220385674931,0.6166666666666667,0.34965683546651827,0.28495481127060074,0.4,0.6124031007751938,0.3080701754385965,0.6685393258426966,0.3438368860055607,0.05308030803080308,0.4874589973824592,0.625,0.6296295882034496,1.0,0.25,0.3178826895565093
71.154722,22.276107,0.9377880184331797,0.9148936170212766,0.56,0.29879217791411045,0.9031413612565445,0.7783687943262412,0.5988023952095808,0.9364705882352942,0.8333333333333334,0.9256198347107438,0.8740740740740741,0.1048043034687442,0.13450292397660818,0.0,0.8992248062015504,0.11157894736842106,0.016853932584269662,0.037998146431881374,0.00055005500550055,0.06454391835923264,0.9375,0.0,1.0,0.0,0.041630901287553645
84.333333,25.25,0.9493087557603687,0.6702127659574468,0.38,0.4337615030674847,0.9502617801047121,0.7943262411347518,0.625748502994012,0.9835294117647059,0.9039855072463768,0.977961432506887,0.8481481481481481,0.1649044704136524,0.14035087719298245,0.05714285714285714,0.751937984496124,0.16631578947368422,0.0898876404494382,0.056997219647822055,0.006875687568756876,0.15155230111659654,0.7749999761581421,0.7654320391698748,0.6666666666666666,0.4166666666666667,0.013447782546494993
77.580586,12.947859,0.8870967741935484,0.648936170212766,0.76,0.10918328220858896,0.7643979057591623,0.8546099290780141,0.31137724550898205,0.8423529411764706,0.8586956521739131,0.8126721763085399,0.8944444444444445,0.14561305880170655,0.09197235513024987,0.02857142857142857,0.3875968992248062,0.09964912280701754,0.07865168539325842,0.06441149212233549,0.020077007700770078,0.12580762731519832,0.7749999761581421,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.13204577968526465
74.822139,16.488912,0.923963133640553,0.7340425531914894,0.7,0.12969708588957055,0.8455497382198953,0.8617021276595744,0.39221556886227543,0.8752941176470588,0.8876811594202898,0.8650137741046832,0.9222222222222223,0.09423112595065851,0.05847953216374269,0.0,0.40310077519379844,0.05824561403508772,0.0449438202247191,0.04355885078776645,0.009900990099009901,0.10238229349590802,0.987500011920929,1.0,1.0,0.25,0.08340486409155937
88.415433,22.58848,0.9470046082949308,0.5212765957446809,0.46,0.2921779141104294,0.8167539267015707,0.8209219858156028,0.4281437125748503,0.9788235294117648,0.8079710144927537,0.9090909090909091,0.8796296296296297,0.3014283064366537,0.18607123870281764,0.2,0.4883720930232558,0.22502923976608188,0.23595505617977527,0.21501390176088972,0.011276127612761276,0.30297206851992975,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.001430615164520744
77.247888,10.545988,0.956221198156682,0.44680851063829785,0.86,0.04994248466257669,0.7801047120418848,0.9468085106382979,0.17365269461077845,0.8917647058823529,0.9184782608695652,0.8705234159779615,0.9629629629629629,0.08699684659617882,0.06432748538011696,0.22857142857142856,0.4186046511627907,0.06315789473684211,0.17415730337078653,0.04865616311399444,0.04922992299229923,0.10357509691527782,0.612500011920929,0.6172839215462804,0.6666666666666666,0.25,0.05236051502145923
72.66456,23.22637,0.9654377880184332,0.925531914893617,0.56,0.32045628834355827,0.9450261780104712,0.8031914893617021,0.6047904191616766,0.9647058823529412,0.9257246376811594,0.9696969696969697,0.8925925925925926,0.1255796698200705,0.14619883040935672,0.0,0.9147286821705426,0.1431578947368421,0.016853932584269662,0.0319740500463392,0.0008250825082508251,0.0887975878864186,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.012875536480686695
75.324368,20.925759,0.9700460829493087,0.9893617021276596,0.58,0.2982170245398773,0.981675392670157,0.8191489361702128,0.6197604790419161,0.9435294117647058,0.947463768115942,0.9862258953168044,0.9148148148148149,0.12502318679280283,0.10207336523125997,0.0,0.7131782945736435,0.1176608187134503,0.033707865168539325,0.06255792400370713,0.005500550055005501,0.08909578874126106,0.987500011920929,1.0,1.0,0.25,0.03175965665236052
75.49704,11.80975,0.9700460829493087,0.23404255319148937,0.86,0.027894938650306747,0.7486910994764397,0.9822695035460993,0.07784431137724551,0.9105882352941177,0.9384057971014492,0.8815426997245179,0.9851851851851852,0.6403264700426637,0.5746943115364168,0.08571428571428572,0.6744186046511628,0.5878362573099415,0.09550561797752809,0.15940685820203893,0.5264026402640264,0.6127033564162884,0.612500011920929,0.6172839215462804,0.6666666666666666,0.25,0.004721030042918455
85.453278,26.305458,0.9170506912442397,0.6595744680851063,0.44,0.4004026073619632,0.8350785340314136,0.7659574468085106,0.5419161676646707,0.9858823529411764,0.7717391304347826,0.9035812672176309,0.8240740740740741,0.21962530142830644,0.17916002126528444,0.02857142857142857,0.6589147286821705,0.1974269005847953,0.1797752808988764,0.26135310472659873,0.009075907590759076,0.18080911831947252,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.00944206008583691
72.857928,21.322006,0.9723502304147466,0.7659574468085106,0.64,0.19929064417177914,0.8691099476439791,0.8421985815602837,0.45209580838323354,0.9552941176470588,0.855072463768116,0.9338842975206612,0.9277777777777778,0.18234093860137265,0.2025518341307815,0.0,0.875968992248062,0.19017543859649122,0.0056179775280898875,0.07599629286376275,0.0,0.14075080348563665,0.987500011920929,1.0,1.0,0.25,0.0034334763948497852
79.829308,11.933127,0.9930875576036866,0.3404255319148936,0.62,0.1705329754601227,0.8481675392670157,0.9645390070921985,0.2215568862275449,0.908235294117647,0.9329710144927537,0.9476584022038568,0.9611111111111111,0.20589872008903728,0.14619883040935672,0.2571428571428571,0.43410852713178294,0.14783625730994152,0.20224719101123595,0.07924003707136237,0.05088008800880088,0.16934495212219608,0.675000011920929,0.6419752548606188,0.3333333333333333,1.0,0.0027181688125894133
79.83333,11.93333,0.9930875576036866,0.35106382978723405,0.64,0.16947852760736196,0.8481675392670157,0.9645390070921985,0.2215568862275449,0.908235294117647,0.9329710144927537,0.9476584022038568,0.9611111111111111,0.20534223706176963,0.14566719829877725,0.2571428571428571,0.43410852713178294,0.14736842105263157,0.20224719101123595,0.07877664504170528,0.050605060506050605,0.1692455518372486,0.0,0.0,0.0,0.0,0.002575107296137339
77.040988,11.596231,0.8732718894009217,0.5,0.82,0.07294861963190184,0.6989528795811518,0.8652482269503546,0.218562874251497,0.8235294117647058,0.8478260869565217,0.7768595041322314,0.8888888888888888,0.1302170283806344,0.09675704412546518,0.3142857142857143,0.3875968992248062,0.0816374269005848,0.20786516853932585,0.09406858202038924,0.0429042904290429,0.10930718001391604,0.7749999761581421,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.1340486409155937
77.58773,12.93014,0.8870967741935484,0.648936170212766,0.78,0.1075536809815951,0.7617801047120419,0.8546099290780141,0.3083832335329341,0.8447058823529412,0.8568840579710145,0.8099173553719008,0.8944444444444445,0.14208866629567798,0.08931419457735247,0.02857142857142857,0.3875968992248062,0.09754385964912281,0.06741573033707865,0.06255792400370713,0.020077007700770078,0.1257082270302508,0.7749999761581421,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.1329041487839771
76.725,11.4083,0.6612903225806451,0.5319148936170213,0.82,0.030291411042944784,0.4424083769633508,0.6843971631205674,0.23053892215568864,0.6188235294117647,0.6793478260869565,0.5068870523415978,0.7333333333333333,0.33834168057874237,0.19457735247208932,0.5714285714285714,0.2713178294573643,0.19485380116959064,0.4550561797752809,0.14133456904541242,0.07068206820682069,0.25337132633113546,0.625,0.6419752548606188,0.6666666666666666,0.4166666666666667,0.3523605150214592
80.57579,22.44658,0.8963133640552995,0.8936170212765957,0.46,0.3808473926380368,0.93717277486911,0.7464539007092199,0.6916167664670658,0.8964705882352941,0.7608695652173914,0.9201101928374655,0.8314814814814815,0.2552402151734372,0.24242424242424243,0.08571428571428572,0.8062015503875969,0.2629239766081871,0.21348314606741572,0.07136237256719184,0.010176017601760175,0.2310062622179517,0.987500011920929,1.0,1.0,0.25,0.0792560801144492
79.059743,12.806822,0.9147465437788018,0.5425531914893617,0.68,0.1638228527607362,0.7853403141361257,0.875886524822695,0.2994011976047904,0.8894117647058823,0.8532608695652174,0.8539944903581267,0.8981481481481481,0.1643479873863847,0.09569377990430622,0.2571428571428571,0.3178294573643411,0.10198830409356725,0.16292134831460675,0.07275254865616311,0.05115511551155116,0.14396474603227197,0.949999988079071,0.0,0.6666666666666666,0.0,0.11387696709585121
75.64158,11.48717,0.9700460829493087,0.22340425531914893,0.9,0.026265337423312884,0.743455497382199,0.9858156028368794,0.0658682634730539,0.908235294117647,0.9384057971014492,0.8787878787878788,0.9851851851851852,0.6540530513819328,0.5481127060074429,0.08571428571428572,0.6356589147286822,0.5773099415204679,0.14606741573033707,0.17655236329935126,0.5134763476347635,0.581027798946357,0.675000011920929,0.6419752548606188,0.3333333333333333,1.0,0.0037195994277539344
77.516723,9.47587,0.9815668202764977,0.3723404255319149,0.9,0.05559815950920245,0.7827225130890052,0.973404255319149,0.1317365269461078,0.9341176470588235,0.927536231884058,0.8925619834710744,0.9796296296296296,0.17826006306807643,0.10845295055821372,0.7428571428571429,0.24031007751937986,0.10432748538011696,0.5674157303370787,0.10379981464318813,0.07590759075907591,0.1255425598886717,0.800000011920929,0.8148147646673337,0.3333333333333333,0.8333333333333334,0.026895565092989987
76.328083,10.058822,0.9723502304147466,0.23404255319148937,0.92,0.020609662576687116,0.7513089005235603,0.9929078014184397,0.06287425149700598,0.9129411764705883,0.9329710144927537,0.8787878787878788,0.987037037037037,0.6078649601187164,0.41467304625199364,0.37142857142857144,0.4573643410852713,0.4488888888888889,0.42134831460674155,0.2581093605189991,0.3990649064906491,0.5520360491700076,0.612500011920929,0.6172839215462804,0.6666666666666666,0.25,0.0012875536480686696
72.81308,21.18684,0.967741935483871,0.7021276595744681,0.64,0.1861579754601227,0.8507853403141361,0.851063829787234,0.4161676646706587,0.9670588235294117,0.8804347826086957,0.9201101928374655,0.9259259259259259,0.21164904470413654,0.2349813928761297,0.0,0.8837209302325582,0.2198830409356725,0.0056179775280898875,0.09731232622798888,0.0,0.1561578476524966,0.987500011920929,1.0,1.0,0.25,0.0034334763948497852
73.011385,19.002945,,,,,,,,,,,,,,,,,,,,0.38696530930055334,0.0,0.0,0.0,0.0,0.001430615164520744
83.372761,17.772095,0.9815668202764977,0.1702127659574468,0.5,0.1629601226993865,0.7801047120418848,0.9414893617021277,0.18263473053892215,0.9694117647058823,0.875,0.9256198347107438,0.9481481481481482,0.17250973845297718,0.13343965975544922,0.17142857142857143,0.4806201550387597,0.1288888888888889,0.1348314606741573,0.0783132530120482,0.0063256325632563256,0.14542261687816838,0.949999988079071,0.0,0.6666666666666666,0.0,0.004148783977110157
72.87586,19.273108,0.9585253456221198,0.3191489361702128,0.66,0.10391104294478527,0.7513089005235603,0.9166666666666666,0.19161676646706588,0.9482352941176471,0.8822463768115942,0.8815426997245179,0.9444444444444444,0.45149322945650155,0.4784688995215311,0.0,0.875968992248062,0.4704093567251462,0.0056179775280898875,0.23632993512511585,0.000275027502750275,0.3363374308339684,0.9125000238418579,0.9259258823194206,0.6666666666666666,0.75,0.0011444921316165952
74.6653,14.2464,0.9631336405529954,0.3723404255319149,0.86,0.032208588957055216,0.7513089005235603,0.9468085106382979,0.1407185628742515,0.9129411764705883,0.9202898550724637,0.8732782369146006,0.9833333333333333,0.7740678909293267,0.8309409888357256,0.0,0.8449612403100775,0.8060818713450293,0.0056179775280898875,0.06765523632993513,0.8206820682068207,0.7008051423080747,0.6000000238418579,0.592592588231942,0.6666666666666666,0.4166666666666667,0.012589413447782546
84.985951,24.69473,0.9516129032258065,0.6914893617021277,0.38,0.44267638036809814,0.9554973821989529,0.7943262411347518,0.6317365269461078,0.9835294117647059,0.9112318840579711,0.9862258953168044,0.8481481481481481,0.17677610832869597,0.14566719829877725,0.11428571428571428,0.7131782945736435,0.16771929824561405,0.12359550561797752,0.07877664504170528,0.007975797579757976,0.15834465392134123,0.7749999761581421,0.7654320391698748,0.6666666666666666,0.4166666666666667,0.01859799713876967
88.464536,22.608785,0.9493087557603687,0.5212765957446809,0.46,0.2910276073619632,0.8167539267015707,0.8191489361702128,0.4311377245508982,0.9788235294117648,0.8079710144927537,0.9118457300275482,0.8796296296296297,0.29196809497310333,0.17756512493354598,0.2,0.4883720930232558,0.21824561403508771,0.2247191011235955,0.21037998146431883,0.010726072607260726,0.3007852622510851,0.824999988079071,0.8641974901647925,0.6666666666666666,0.75,0.0008583690987124463
79.8088,12.017797,0.988479262672811,0.3617021276595745,0.62,0.17283358895705522,0.8455497382198953,0.9574468085106383,0.23053892215568864,0.9058823529411765,0.9311594202898551,0.9449035812672176,0.9555555555555556,0.1986644407345576,0.13822434875066453,0.22857142857142856,0.43410852713178294,0.14128654970760235,0.19662921348314608,0.07738646895273402,0.04647964796479648,0.17076968953977667,0.675000011920929,0.6419752548606188,0.3333333333333333,1.0,0.00815450643776824
